home_team,away_team,tournament,is_neutral,year,month,home_roll_goals_for_5,home_roll_goals_against_5,away_roll_goals_for_5,away_roll_goals_against_5,home_roll_unique_scorers_5,away_roll_unique_scorers_5,home_roll_penalty_goals_5,away_roll_penalty_goals_5,home_result
Bahrain,Malaysia,Friendly,0,2021,5,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Win
Italy,San Marino,Friendly,0,2021,5,2.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,Win
Japan,Myanmar,FIFA World Cup qualification,0,2021,5,8.5,0.0,0.0,0.0,4.2,0.0,0.2,0.0,Win
Indonesia,Oman,Friendly,1,2021,5,2.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Loss
Iraq,Nepal,Friendly,0,2021,5,0.75,0.25,1.0,0.5,0.0,0.0,0.0,0.0,Win
Mexico,Iceland,Friendly,1,2021,5,0.5,0.5,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,Win
Singapore,Afghanistan,Friendly,1,2021,5,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,Draw
Sweden,Finland,Friendly,0,2021,5,1.6666666666666667,0.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,Win
Thailand,Tajikistan,Friendly,1,2021,5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,Draw
Malta,Northern Ireland,Friendly,1,2021,5,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,Loss
Switzerland,United States,Friendly,0,2021,5,2.3333333333333335,1.0,4.333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,Win
China,Guam,FIFA World Cup qualification,0,2021,5,0.0,0.0,0.0,0.0,2.6,0.0,0.6,0.0,Win
Jordan,Vietnam,Friendly,1,2021,5,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,Draw
Turkey,Guinea,Friendly,0,2021,5,3.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,Draw
Croatia,Armenia,Friendly,0,2021,6,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,Draw
Kosovo,San Marino,Friendly,0,2021,6,1.6666666666666667,2.0,0.0,4.25,0.0,0.0,0.0,0.0,Win
North Macedonia,Slovenia,Friendly,0,2021,6,3.0,1.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,Draw
Poland,Russia,Friendly,0,2021,6,2.3333333333333335,1.6666666666666667,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,Draw
Slovakia,Bulgaria,Friendly,1,2021,6,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,Draw
Lithuania,Estonia,Baltic Cup,0,2021,6,0.0,2.3333333333333335,1.3333333333333333,3.6666666666666665,0.0,1.4,0.0,0.2,Loss
Belarus,Azerbaijan,Friendly,0,2021,6,1.6666666666666667,3.6666666666666665,0.75,1.75,0.0,0.0,0.0,0.0,Loss
Bosnia and Herzegovina,Montenegro,Friendly,0,2021,6,0.6666666666666666,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Draw
England,Austria,Friendly,0,2021,6,3.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.0,0.0,0.0,0.0,Win
France,Wales,Friendly,0,2021,6,1.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,Win
Germany,Denmark,Friendly,1,2021,6,1.6666666666666667,0.6666666666666666,4.666666666666667,0.0,0.0,0.0,0.0,0.0,Draw
Mozambique,Lesotho,Friendly,0,2021,6,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,Win
Netherlands,Scotland,Friendly,1,2021,6,3.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,Draw
Norway,Luxembourg,Friendly,1,2021,6,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,Win
Romania,Georgia,Friendly,0,2021,6,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,Loss
Montserrat,United States Virgin Islands,FIFA World Cup qualification,1,2021,6,1.5,1.5,0.0,2.0,1.2,0.0,0.2,0.0,Win
Cayman Islands,Aruba,FIFA World Cup qualification,1,2021,6,0.0,7.0,0.0,5.5,1.0,1.8,0.4,0.0,Loss
Cuba,British Virgin Islands,FIFA World Cup qualification,1,2021,6,0.5,1.5,0.0,3.0,1.2,0.0,0.0,0.0,Win
Dominica,Anguilla,FIFA World Cup qualification,1,2021,6,0.5,1.5,0.0,3.5,1.6,0.0,0.0,0.0,Win
Puerto Rico,Bahamas,FIFA World Cup qualification,0,2021,6,0.5,0.75,0.0,4.0,1.6,0.0,0.0,0.0,Win
Algeria,Mauritania,Friendly,0,2021,6,4.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,Win
Andorra,Republic of Ireland,Friendly,0,2021,6,0.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,Loss
Belgium,Greece,Friendly,0,2021,6,4.0,0.6666666666666666,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,Draw
Switzerland,Liechtenstein,Friendly,0,2021,6,2.25,1.0,0.3333333333333333,3.3333333333333335,0.0,0.0,0.0,0.0,Win
Turkey,Moldova,Friendly,1,2021,6,2.4,1.2,0.6666666666666666,4.333333333333333,0.0,0.0,0.0,0.0,Win
Ukraine,Northern Ireland,Friendly,0,2021,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Win
Mexico,Costa Rica,CONCACAF Nations League,1,2021,6,1.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,Draw
United States,Honduras,CONCACAF Nations League,0,2021,6,3.5,1.0,1.0,1.5,0.0,0.0,0.0,0.0,Win
Nepal,Taiwan,FIFA World Cup qualification,1,2021,6,1.3333333333333333,2.3333333333333335,0.0,0.0,2.6,0.0,0.4,0.0,Win
Iran,Hong Kong,FIFA World Cup qualification,0,2021,6,3.0,0.0,0.0,0.0,3.2,1.4,0.2,0.2,Win
Bahrain,Cambodia,FIFA World Cup qualification,0,2021,6,1.75,1.0,0.0,0.0,1.0,0.0,0.4,0.0,Win
Palestine,Singapore,FIFA World Cup qualification,1,2021,6,0.5,2.5,1.0,1.0,3.2,0.0,0.0,0.0,Win
Bangladesh,Afghanistan,FIFA World Cup qualification,1,2021,6,0.5,1.0,2.0,1.5,1.0,1.8,0.0,0.0,Draw
United Arab Emirates,Malaysia,FIFA World Cup qualification,0,2021,6,3.6666666666666665,0.3333333333333333,0.0,2.0,1.8,0.0,0.4,0.0,Win
Thailand,Indonesia,FIFA World Cup qualification,1,2021,6,1.0,1.5,1.5,3.0,1.4,1.4,0.2,0.0,Draw
Bolivia,Venezuela,FIFA World Cup qualification,0,2021,6,1.0,2.0,0.0,0.0,1.4,1.4,0.2,0.0,Win
Uruguay,Paraguay,FIFA World Cup qualification,0,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draw
Argentina,Chile,FIFA World Cup qualification,0,2021,6,0.0,0.0,2.0,1.0,1.6,1.2,0.2,0.4,Draw
Peru,Colombia,FIFA World Cup qualification,0,2021,6,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.2,Loss
Kuwait,Australia,FIFA World Cup qualification,0,2021,6,0.5,1.25,0.0,0.0,0.0,2.4,0.0,0.0,Loss
Qatar,India,FIFA World Cup qualification,0,2021,6,1.3333333333333333,0.6666666666666666,0.5,3.5,2.4,0.0,0.4,0.0,Win
Faroe Islands,Iceland,Friendly,0,2021,6,0.6666666666666666,2.6666666666666665,1.25,2.0,0.0,0.0,0.0,0.0,Loss
Finland,Estonia,Friendly,0,2021,6,1.25,2.0,1.25,2.75,0.0,0.0,0.0,0.0,Loss
Hungary,Cyprus,Friendly,0,2021,6,3.3333333333333335,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,Win
Italy,Czech Republic,Friendly,0,2021,6,3.25,0.0,2.3333333333333335,1.3333333333333333,0.0,0.0,0.0,0.0,Win
Kosovo,Malta,Friendly,1,2021,6,2.25,1.75,0.75,2.75,0.0,0.0,0.0,0.0,Win
Nigeria,Cameroon,Friendly,1,2021,6,2.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,Loss
North Macedonia,Kazakhstan,Friendly,0,2021,6,2.5,1.25,0.5,1.5,0.0,0.0,0.0,0.0,Win
Rwanda,Central African Republic,Friendly,0,2021,6,0.5,0.0,1.0,1.5,0.0,0.0,0.0,0.0,Win
Slovenia,Gibraltar,Friendly,0,2021,6,0.75,1.0,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,Win
Spain,Portugal,Friendly,0,2021,6,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Draw
Latvia,Lithuania,Baltic Cup,0,2021,6,1.3333333333333333,2.3333333333333335,0.0,2.0,2.0,1.4,0.4,0.0,Win
Maldives,Syria,FIFA World Cup qualification,1,2021,6,0.0,0.0,0.5,3.0,0.0,2.0,0.0,0.2,Loss
Antigua and Barbuda,Grenada,FIFA World Cup qualification,0,2021,6,2.5,1.0,0.5,1.0,1.8,0.0,0.4,0.0,Win
Suriname,Bermuda,FIFA World Cup qualification,0,2021,6,4.5,0.0,3.0,2.5,2.0,0.0,0.2,0.0,Win
Guatemala,Saint Vincent and the Grenadines,FIFA World Cup qualification,0,2021,6,1.5,0.0,1.5,2.5,2.4,0.0,0.0,0.0,Win
Dominican Republic,Barbados,FIFA World Cup qualification,0,2021,6,1.75,0.25,0.5,0.5,2.2,1.6,0.2,0.0,Draw
Nicaragua,Belize,FIFA World Cup qualification,0,2021,6,3.5,0.5,2.5,1.0,2.6,0.0,0.2,0.0,Win
Saint Kitts and Nevis,Guyana,FIFA World Cup qualification,0,2021,6,2.5,0.0,2.0,1.5,2.0,0.0,0.4,0.0,Win
Brazil,Ecuador,FIFA World Cup qualification,0,2021,6,0.0,0.0,2.0,1.0,2.4,0.0,0.6,0.0,Win
Guinea,Togo,Friendly,1,2021,6,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,Loss
Ivory Coast,Burkina Faso,Friendly,0,2021,6,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,Win
Montenegro,Israel,Friendly,0,2021,6,1.5,0.75,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,Loss
Niger,Gambia,Friendly,1,2021,6,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,Loss
Russia,Bulgaria,Friendly,0,2021,6,1.75,1.25,0.5,1.5,0.0,0.0,0.0,0.0,Win
Senegal,Zambia,Friendly,0,2021,6,0.5,0.5,2.5,1.5,0.0,0.0,0.0,0.0,Win
Sweden,Armenia,Friendly,0,2021,6,1.75,0.0,1.75,0.75,0.0,0.0,0.0,0.0,Win
Tunisia,DR Congo,Friendly,0,2021,6,3.5,1.5,0.5,1.5,0.0,0.0,0.0,0.0,Win
Wales,Albania,Friendly,0,2021,6,0.75,1.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,Draw
Saudi Arabia,Yemen,FIFA World Cup qualification,0,2021,6,3.0,0.0,0.0,0.0,2.4,0.0,0.4,0.0,Win
Lebanon,Sri Lanka,FIFA World Cup qualification,1,2021,6,0.5,1.0,0.0,0.0,2.8,1.8,0.6,0.0,Win
South Korea,Turkmenistan,FIFA World Cup qualification,0,2021,6,0.0,3.0,0.0,0.0,2.2,0.0,0.4,0.0,Win
United States Virgin Islands,El Salvador,FIFA World Cup qualification,0,2021,6,0.0,2.6666666666666665,1.5,0.5,0.0,1.4,0.0,0.0,Loss
Aruba,Canada,FIFA World Cup qualification,1,2021,6,1.0,4.0,8.0,0.5,0.0,3.2,0.0,0.2,Loss
British Virgin Islands,Curaçao,FIFA World Cup qualification,1,2021,6,0.0,3.6666666666666665,3.5,0.5,0.0,1.8,0.0,0.0,Loss
Panama,Anguilla,FIFA World Cup qualification,0,2021,6,1.0,0.3333333333333333,0.0,3.3333333333333335,2.0,0.0,0.2,0.0,Win
Turks and Caicos Islands,Haiti,FIFA World Cup qualification,0,2021,6,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.4,Loss
Bahamas,Trinidad and Tobago,FIFA World Cup qualification,0,2021,6,0.0,5.0,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,Draw
Algeria,Mali,Friendly,0,2021,6,4.0,1.3333333333333333,1.5,0.5,0.0,0.0,0.0,0.0,Win
Austria,Slovakia,Friendly,0,2021,6,1.25,2.0,1.25,1.0,0.0,0.0,0.0,0.0,Draw
Belgium,Croatia,Friendly,0,2021,6,3.25,0.75,1.25,0.5,0.0,0.0,0.0,0.0,Win
Denmark,Bosnia and Herzegovina,Friendly,0,2021,6,3.75,0.25,0.5,0.75,0.0,0.0,0.0,0.0,Win
England,Romania,Friendly,0,2021,6,2.5,0.25,1.5,2.0,0.0,0.0,0.0,0.0,Win
Luxembourg,Scotland,Friendly,0,2021,6,0.5,1.25,2.25,1.25,0.0,0.0,0.0,0.0,Loss
Moldova,Azerbaijan,Friendly,0,2021,6,0.5,3.75,1.0,1.6,0.0,0.0,0.0,0.0,Win
Netherlands,Georgia,Friendly,0,2021,6,3.25,1.5,1.0,1.25,0.0,0.0,0.0,0.0,Win
Norway,Greece,Friendly,1,2021,6,1.25,0.75,1.25,1.0,0.0,0.0,0.0,0.0,Loss
Honduras,Costa Rica,CONCACAF Nations League,1,2021,6,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Draw
United States,Mexico,CONCACAF Nations League,0,2021,6,3.0,0.8,0.75,0.5,0.0,0.0,0.0,0.0,Win
Andorra,Gibraltar,Friendly,0,2021,6,0.5,3.0,0.25,5.0,0.0,0.0,0.0,0.0,Draw
Faroe Islands,Liechtenstein,Friendly,0,2021,6,0.5,2.25,0.25,4.25,0.0,0.0,0.0,0.0,Win
Germany,Latvia,Friendly,0,2021,6,1.5,0.75,1.75,2.0,0.0,0.0,0.0,0.0,Win
Rwanda,Central African Republic,Friendly,0,2021,6,1.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,Win
Serbia,Jamaica,Friendly,1,2021,6,1.4,1.0,1.0,4.0,0.0,0.0,0.0,0.0,Draw
Ukraine,Cyprus,Friendly,0,2021,6,1.0,0.8,0.25,0.5,0.0,0.0,0.0,0.0,Win
Guam,Syria,FIFA World Cup qualification,1,2021,6,0.0,7.0,1.6666666666666667,2.0,0.0,1.6,0.0,0.6,Loss
China,Philippines,FIFA World Cup qualification,1,2021,6,7.0,0.0,0.0,0.0,3.2,0.0,0.8,0.0,Win
Nepal,Jordan,FIFA World Cup qualification,1,2021,6,1.5,1.75,1.0,1.4,0.0,2.4,0.0,0.2,Loss
Australia,Taiwan,FIFA World Cup qualification,1,2021,6,3.0,0.0,0.0,2.0,2.4,1.2,0.0,0.0,Win
Iraq,Cambodia,FIFA World Cup qualification,1,2021,6,1.8,0.6,0.0,8.0,2.4,1.4,0.2,0.0,Win
Uzbekistan,Singapore,FIFA World Cup qualification,1,2021,6,1.0,0.5,0.5,2.5,2.2,0.0,0.2,0.0,Win
Bangladesh,India,FIFA World Cup qualification,1,2021,6,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665,0.0,1.4,0.0,0.2,Loss
Kyrgyzstan,Mongolia,FIFA World Cup qualification,1,2021,6,0.0,0.0,0.0,8.5,0.0,1.2,0.0,0.4,Loss
Japan,Tajikistan,FIFA World Cup qualification,0,2021,6,9.0,0.0,1.2,0.8,4.8,1.6,0.4,0.2,Win
United Arab Emirates,Thailand,FIFA World Cup qualification,0,2021,6,3.75,0.25,1.3333333333333333,1.6666666666666667,1.6,1.6,0.2,0.2,Win
Vietnam,Indonesia,FIFA World Cup qualification,1,2021,6,1.0,1.0,1.6666666666666667,2.6666666666666665,1.6,0.0,0.4,0.0,Win
Bahrain,Iran,FIFA World Cup qualification,0,2021,6,3.0,0.8,3.0,0.5,0.0,3.4,0.0,0.0,Loss
Qatar,Oman,FIFA World Cup qualification,0,2021,6,1.25,0.5,1.25,0.5,1.8,0.0,0.4,0.0,Win
Benin,Zambia,Friendly,0,2021,6,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,Draw
Cameroon,Nigeria,Friendly,1,2021,6,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,Draw
Czech Republic,Albania,Friendly,0,2021,6,1.75,2.0,0.75,0.5,0.0,0.0,0.0,0.0,Win
France,Bulgaria,Friendly,0,2021,6,1.75,0.25,0.4,1.4,0.0,0.0,0.0,0.0,Win
Gambia,Togo,Friendly,1,2021,6,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,Win
Hungary,Republic of Ireland,Friendly,0,2021,6,2.75,1.0,1.75,1.5,0.0,0.0,0.0,0.0,Draw
Kosovo,Guinea,Friendly,1,2021,6,2.2,1.6,0.5,1.0,0.0,0.0,0.0,0.0,Loss
Morocco,Ghana,Friendly,0,2021,6,0.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Win
Mozambique,Eswatini,Friendly,0,2021,6,1.6666666666666667,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,0.0,Draw
Poland,Iceland,Friendly,0,2021,6,2.0,1.5,1.2,1.6,0.0,0.0,0.0,0.0,Draw
Senegal,Cape Verde,Friendly,0,2021,6,1.3333333333333333,0.6666666666666666,2.0,0.5,0.0,0.0,0.0,0.0,Win
Spain,Lithuania,Friendly,0,2021,6,1.5,0.75,0.2,2.2,0.0,0.0,0.0,0.0,Win
Grenada,Montserrat,FIFA World Cup qualification,0,2021,6,0.3333333333333333,1.0,2.3333333333333335,1.0,1.2,1.6,0.4,0.2,Loss
El Salvador,Antigua and Barbuda,FIFA World Cup qualification,0,2021,6,3.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,1.8,0.0,0.0,0.0,Win
Canada,Suriname,FIFA World Cup qualification,1,2021,6,7.666666666666667,0.3333333333333333,5.0,0.0,4.2,0.0,0.4,0.0,Win
Bermuda,Cayman Islands,FIFA World Cup qualification,1,2021,6,2.0,3.6666666666666665,0.3333333333333333,5.666666666666667,1.8,1.0,0.2,0.6,Draw
Saint Vincent and the Grenadines,Cuba,FIFA World Cup qualification,1,2021,6,1.0,5.0,2.0,1.0,0.0,1.8,0.0,0.0,Loss
Curaçao,Guatemala,FIFA World Cup qualification,0,2021,6,5.0,0.3333333333333333,3.2,0.0,0.0,0.0,0.0,0.0,Draw
Barbados,Dominica,FIFA World Cup qualification,1,2021,6,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.6,2.0,0.0,0.0,Draw
Panama,Dominican Republic,FIFA World Cup qualification,0,2021,6,4.0,0.25,1.6,0.4,3.6,0.0,0.6,0.0,Win
Haiti,Nicaragua,FIFA World Cup qualification,0,2021,6,6.0,0.0,3.3333333333333335,0.3333333333333333,2.4,0.0,0.4,0.0,Win
Guyana,Puerto Rico,FIFA World Cup qualification,1,2021,6,1.3333333333333333,2.0,1.8,0.6,0.0,2.6,0.0,0.2,Loss
Trinidad and Tobago,Saint Kitts and Nevis,FIFA World Cup qualification,1,2021,6,1.0,2.0,2.6666666666666665,0.0,1.6,0.0,0.0,0.0,Win
Ecuador,Peru,FIFA World Cup qualification,0,2021,6,1.0,1.5,0.0,3.0,2.8,2.0,0.4,0.2,Loss
Colombia,Argentina,FIFA World Cup qualification,0,2021,6,3.0,0.0,1.0,1.0,1.8,1.4,0.2,0.4,Draw
Venezuela,Uruguay,FIFA World Cup qualification,0,2021,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Draw
Paraguay,Brazil,FIFA World Cup qualification,0,2021,6,0.0,0.0,2.0,0.0,0.0,2.2,0.0,0.6,Loss
Chile,Bolivia,FIFA World Cup qualification,0,2021,6,1.5,1.0,1.6666666666666667,1.6666666666666667,1.2,1.6,0.2,0.0,Draw
Turkmenistan,Lebanon,FIFA World Cup qualification,1,2021,6,0.0,5.0,1.3333333333333333,1.3333333333333333,1.8,2.0,0.0,0.6,Win
Niger,Congo,Friendly,1,2021,6,0.0,1.6666666666666667,0.0,1.5,0.0,0.0,0.0,0.0,Loss
Portugal,Israel,Friendly,0,2021,6,1.5,0.75,2.0,1.25,0.0,0.0,0.0,0.0,Win
United States,Costa Rica,Friendly,0,2021,6,2.2,1.2,0.5,0.75,0.0,0.0,0.0,0.0,Win
South Korea,Sri Lanka,FIFA World Cup qualification,0,2021,6,2.5,1.5,2.0,3.0,2.8,0.0,0.4,0.0,Win
Estonia,Latvia,Baltic Cup,0,2021,6,1.2,2.2,1.6,3.0,1.2,2.4,0.0,0.4,Win
South Africa,Uganda,Friendly,0,2021,6,0.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,Win
Philippines,Guam,FIFA World Cup qualification,1,2021,6,0.0,2.0,0.0,5.0,2.4,0.0,0.0,0.0,Win
China,Maldives,FIFA World Cup qualification,1,2021,6,4.5,0.0,0.0,4.0,3.2,0.0,0.8,0.0,Win
Nepal,Australia,FIFA World Cup qualification,1,2021,6,1.2,2.0,4.0,0.5,0.0,2.8,0.0,0.2,Loss
Kuwait,Jordan,FIFA World Cup qualification,0,2021,6,0.4,1.6,1.6,1.4,0.0,0.0,0.0,0.0,Draw
Cambodia,Iran,FIFA World Cup qualification,1,2021,6,0.5,6.0,3.0,0.3333333333333333,0.0,3.2,0.0,0.0,Loss
Hong Kong,Iraq,FIFA World Cup qualification,1,2021,6,1.0,3.0,2.6,0.8,0.0,2.6,0.0,0.4,Loss
Yemen,Uzbekistan,FIFA World Cup qualification,1,2021,6,0.0,3.0,2.3333333333333335,0.3333333333333333,0.0,2.8,0.0,0.2,Loss
Afghanistan,Oman,FIFA World Cup qualification,1,2021,6,1.6666666666666667,1.3333333333333333,1.0,0.6,1.6,1.8,0.0,0.2,Loss
Myanmar,Kyrgyzstan,FIFA World Cup qualification,1,2021,6,0.0,10.0,0.0,1.0,2.0,2.0,0.0,0.2,Loss
Malaysia,Vietnam,FIFA World Cup qualification,1,2021,6,0.0,3.0,2.5,0.5,1.8,2.0,0.0,0.2,Loss
Japan,Serbia,Kirin Challenge Cup,0,2021,6,7.75,0.25,1.6,1.2,0.0,0.0,0.0,0.0,Win
DR Congo,Mali,Friendly,1,2021,6,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,Draw
Guinea,Niger,Friendly,1,2021,6,0.8,1.0,0.0,1.5,0.0,0.0,0.0,0.0,Win
Kosovo,Gambia,Friendly,1,2021,6,1.6,2.0,1.0,0.25,0.0,0.0,0.0,0.0,Win
Mauritania,Liberia,Friendly,1,2021,6,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Win
Tunisia,Algeria,Friendly,0,2021,6,2.6666666666666665,1.0,3.25,1.0,0.0,0.0,0.0,0.0,Loss
Italy,Turkey,UEFA Euro,0,2021,6,3.4,0.0,2.0,0.8,2.0,0.0,0.6,0.0,Win
Saudi Arabia,Singapore,FIFA World Cup qualification,0,2021,6,3.0,0.0,0.3333333333333333,3.3333333333333335,2.4,0.0,0.4,0.0,Win
United Arab Emirates,Indonesia,FIFA World Cup qualification,0,2021,6,3.6,0.4,1.25,3.0,2.0,0.0,0.2,0.0,Win
Haiti,Canada,FIFA World Cup qualification,0,2021,6,4.333333333333333,0.0,6.75,0.25,0.0,4.0,0.0,0.6,Loss
Panama,Curaçao,FIFA World Cup qualification,0,2021,6,3.8,0.2,3.75,0.25,3.8,2.6,0.6,0.2,Win
Saint Kitts and Nevis,El Salvador,FIFA World Cup qualification,0,2021,6,2.0,0.5,3.25,0.25,0.0,2.2,0.0,0.0,Loss
Ghana,Ivory Coast,Friendly,0,2021,6,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,0.0,Draw
Mexico,Honduras,Friendly,1,2021,6,1.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,Draw
Morocco,Burkina Faso,Friendly,0,2021,6,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,Win
Wales,Switzerland,UEFA Euro,0,2021,6,0.6,1.2,3.2,0.8,1.4,1.6,0.0,0.0,Draw
Denmark,Finland,UEFA Euro,0,2021,6,3.4,0.2,1.0,1.8,0.0,1.2,0.0,0.2,Loss
Russia,Belgium,UEFA Euro,0,2021,6,1.6,1.0,2.8,0.6,0.0,3.0,0.0,0.2,Loss
South Korea,Lebanon,FIFA World Cup qualification,0,2021,6,3.3333333333333335,1.0,1.5,1.75,3.2,2.2,0.4,0.6,Win
Sudan,Zambia,Friendly,0,2021,6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,Loss
Tanzania,Malawi,Friendly,0,2021,6,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,Win
Austria,North Macedonia,UEFA Euro,1,2021,6,1.0,1.6,2.8,1.0,1.6,2.2,0.0,0.2,Win
Netherlands,Ukraine,UEFA Euro,0,2021,6,3.2,1.2,1.6,0.6,2.8,1.0,0.2,0.0,Win
England,Croatia,UEFA Euro,0,2021,6,2.2,0.2,1.0,0.6,2.6,0.0,0.4,0.0,Win
Brazil,Venezuela,Copa América,0,2021,6,2.0,0.0,0.5,1.5,1.8,0.0,0.6,0.0,Win
Colombia,Ecuador,Copa América,1,2021,6,2.5,1.0,1.0,1.6666666666666667,2.0,0.0,0.4,0.0,Win
Libya,Liberia,Friendly,1,2021,6,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Loss
Scotland,Czech Republic,UEFA Euro,0,2021,6,2.0,1.0,2.0,1.8,0.0,2.0,0.0,0.0,Loss
Poland,Slovakia,UEFA Euro,1,2021,6,2.0,1.6,1.0,0.8,1.8,1.8,0.0,0.0,Loss
Spain,Sweden,UEFA Euro,0,2021,6,2.0,0.6,2.0,0.2,0.0,0.0,0.0,0.0,Draw
Argentina,Chile,Copa América,1,2021,6,1.5,1.5,1.3333333333333333,1.0,1.6,1.2,0.2,0.2,Draw
Paraguay,Bolivia,Copa América,1,2021,6,0.0,1.0,1.5,1.5,1.2,1.6,0.4,0.2,Win
Philippines,Maldives,FIFA World Cup qualification,1,2021,6,1.5,1.0,0.0,4.5,2.4,1.8,0.0,0.2,Draw
China,Syria,FIFA World Cup qualification,0,2021,6,4.666666666666667,0.0,2.0,1.5,3.4,1.8,0.4,0.6,Win
Australia,Jordan,FIFA World Cup qualification,1,2021,6,3.6666666666666665,0.3333333333333333,1.4,1.4,3.0,0.0,0.2,0.0,Win
Bahrain,Hong Kong,FIFA World Cup qualification,0,2021,6,2.4,1.2,0.5,2.0,1.8,0.0,0.2,0.0,Win
Iran,Iraq,FIFA World Cup qualification,0,2021,6,4.75,0.25,2.4,0.6,4.6,0.0,0.4,0.0,Win
Palestine,Yemen,FIFA World Cup qualification,1,2021,6,1.6666666666666667,1.6666666666666667,0.0,2.0,3.0,0.0,0.4,0.0,Win
Saudi Arabia,Uzbekistan,FIFA World Cup qualification,0,2021,6,3.0,0.0,2.0,0.25,2.6,0.0,0.4,0.0,Win
Bangladesh,Oman,FIFA World Cup qualification,1,2021,6,0.5,1.25,1.4,0.8,0.0,1.8,0.0,0.2,Loss
India,Afghanistan,FIFA World Cup qualification,1,2021,6,0.75,2.0,1.5,1.5,1.4,1.2,0.2,0.0,Draw
Tajikistan,Myanmar,FIFA World Cup qualification,1,2021,6,1.4,1.2,0.5,9.0,1.6,0.0,0.2,0.0,Win
